source,region,country,year,metric_type,value
Energy Institute,S. & Cent. America,Brazil,1967,CO₂ emissions from energy (MtCO₂),58.01148545
Energy Institute,S. & Cent. America,Other South America,1967,CO₂ emissions from energy (MtCO₂),10.11756165
Energy Institute,S. & Cent. America,Chile,1968,CO₂ emissions from energy (MtCO₂),18.56181255
Energy Institute,S. & Cent. America,Trinidad & Tobago,1968,CO₂ emissions from energy (MtCO₂),8.701003294
Energy Institute,S. & Cent. America,Argentina,1968,CO₂ emissions from energy (MtCO₂),89.33004652
Energy Institute,S. & Cent. America,Colombia,1968,CO₂ emissions from energy (MtCO₂),28.43161558
Energy Institute,S. & Cent. America,Peru,1968,CO₂ emissions from energy (MtCO₂),15.24334715
Energy Institute,S. & Cent. America,Other Caribbean,1968,CO₂ emissions from energy (MtCO₂),53.3407312
Energy Institute,S. & Cent. America,Other South America,1968,CO₂ emissions from energy (MtCO₂),10.24654026
Energy Institute,S. & Cent. America,Brazil,1968,CO₂ emissions from energy (MtCO₂),68.14667972
Energy Institute,S. & Cent. America,Central America,1968,CO₂ emissions from energy (MtCO₂),11.50625323
Energy Institute,S. & Cent. America,Venezuela,1968,CO₂ emissions from energy (MtCO₂),48.95232815
Energy Institute,S. & Cent. America,Ecuador,1968,CO₂ emissions from energy (MtCO₂),2.763360843
Energy Institute,S. & Cent. America,Peru,1969,CO₂ emissions from energy (MtCO₂),15.21558914
Energy Institute,S. & Cent. America,Trinidad & Tobago,1969,CO₂ emissions from energy (MtCO₂),9.021076452
Energy Institute,S. & Cent. America,Colombia,1969,CO₂ emissions from energy (MtCO₂),28.40923792
Energy Institute,S. & Cent. America,Brazil,1969,CO₂ emissions from energy (MtCO₂),74.25761311
Energy Institute,S. & Cent. America,Central America,1969,CO₂ emissions from energy (MtCO₂),11.96557335
Energy Institute,S. & Cent. America,Other Caribbean,1969,CO₂ emissions from energy (MtCO₂),56.42430633
Energy Institute,S. & Cent. America,Other South America,1969,CO₂ emissions from energy (MtCO₂),11.02913851
Energy Institute,S. & Cent. America,Venezuela,1969,CO₂ emissions from energy (MtCO₂),49.10218477
Energy Institute,S. & Cent. America,Argentina,1969,CO₂ emissions from energy (MtCO₂),92.19115132
Energy Institute,S. & Cent. America,Ecuador,1969,CO₂ emissions from energy (MtCO₂),2.931986645
Energy Institute,S. & Cent. America,Chile,1969,CO₂ emissions from energy (MtCO₂),19.68025386
Energy Institute,S. & Cent. America,Other South America,1970,CO₂ emissions from energy (MtCO₂),11.31564836
Energy Institute,S. & Cent. America,Chile,1970,CO₂ emissions from energy (MtCO₂),20.75968068
Energy Institute,S. & Cent. America,Colombia,1970,CO₂ emissions from energy (MtCO₂),31.18579304
Energy Institute,S. & Cent. America,Other Caribbean,1970,CO₂ emissions from energy (MtCO₂),70.24585402
Energy Institute,S. & Cent. America,Ecuador,1970,CO₂ emissions from energy (MtCO₂),3.480899855
Energy Institute,S. & Cent. America,Central America,1970,CO₂ emissions from energy (MtCO₂),12.42167704
Energy Institute,S. & Cent. America,Brazil,1970,CO₂ emissions from energy (MtCO₂),85.10421781
Energy Institute,S. & Cent. America,Venezuela,1970,CO₂ emissions from energy (MtCO₂),49.36145018
Energy Institute,S. & Cent. America,Peru,1970,CO₂ emissions from energy (MtCO₂),15.96322042
Energy Institute,S. & Cent. America,Trinidad & Tobago,1970,CO₂ emissions from energy (MtCO₂),9.718194954
Energy Institute,S. & Cent. America,Argentina,1970,CO₂ emissions from energy (MtCO₂),85.90231484
Energy Institute,S. & Cent. America,Other Caribbean,1971,CO₂ emissions from energy (MtCO₂),71.38278733
Energy Institute,S. & Cent. America,Peru,1971,CO₂ emissions from energy (MtCO₂),15.96141658
Energy Institute,S. & Cent. America,Chile,1971,CO₂ emissions from energy (MtCO₂),22.21128841
Energy Institute,S. & Cent. America,Venezuela,1971,CO₂ emissions from energy (MtCO₂),49.54257219
Energy Institute,S. & Cent. America,Ecuador,1971,CO₂ emissions from energy (MtCO₂),3.802886799
Energy Institute,S. & Cent. America,Colombia,1971,CO₂ emissions from energy (MtCO₂),29.88376558
Energy Institute,S. & Cent. America,Trinidad & Tobago,1971,CO₂ emissions from energy (MtCO₂),9.874022551
Energy Institute,S. & Cent. America,Argentina,1971,CO₂ emissions from energy (MtCO₂),90.80717237
Energy Institute,S. & Cent. America,Brazil,1971,CO₂ emissions from energy (MtCO₂),96.06812465
Energy Institute,S. & Cent. America,Central America,1971,CO₂ emissions from energy (MtCO₂),12.89468157
Energy Institute,S. & Cent. America,Other South America,1971,CO₂ emissions from energy (MtCO₂),11.59950431
Energy Institute,S. & Cent. America,Peru,1972,CO₂ emissions from energy (MtCO₂),13.79316243
Energy Institute,S. & Cent. America,Chile,1972,CO₂ emissions from energy (MtCO₂),21.80761198
Energy Institute,S. & Cent. America,Colombia,1972,CO₂ emissions from energy (MtCO₂),34.57824785
Energy Institute,S. & Cent. America,Ecuador,1972,CO₂ emissions from energy (MtCO₂),3.83942841
Energy Institute,S. & Cent. America,Argentina,1972,CO₂ emissions from energy (MtCO₂),91.59338546
Energy Institute,S. & Cent. America,Brazil,1972,CO₂ emissions from energy (MtCO₂),106.7904114
Energy Institute,S. & Cent. America,Central America,1972,CO₂ emissions from energy (MtCO₂),13.67979199
Energy Institute,S. & Cent. America,Other Caribbean,1972,CO₂ emissions from energy (MtCO₂),76.45562647
Energy Institute,S. & Cent. America,Other South America,1972,CO₂ emissions from energy (MtCO₂),12.34423519
Energy Institute,S. & Cent. America,Venezuela,1972,CO₂ emissions from energy (MtCO₂),52.28628098
Energy Institute,S. & Cent. America,Trinidad & Tobago,1972,CO₂ emissions from energy (MtCO₂),14.30480823
Energy Institute,S. & Cent. America,Ecuador,1973,CO₂ emissions from energy (MtCO₂),4.32080745
Energy Institute,S. & Cent. America,Brazil,1973,CO₂ emissions from energy (MtCO₂),127.2909022
Energy Institute,S. & Cent. America,Peru,1973,CO₂ emissions from energy (MtCO₂),15.88391763
Energy Institute,S. & Cent. America,Trinidad & Tobago,1973,CO₂ emissions from energy (MtCO₂),14.1785537
Energy Institute,S. & Cent. America,Venezuela,1973,CO₂ emissions from energy (MtCO₂),59.6767382
Energy Institute,S. & Cent. America,Chile,1973,CO₂ emissions from energy (MtCO₂),21.21156022
Energy Institute,S. & Cent. America,Argentina,1973,CO₂ emissions from energy (MtCO₂),94.92830515
Energy Institute,S. & Cent. America,Central America,1973,CO₂ emissions from energy (MtCO₂),15.06258901
Energy Institute,S. & Cent. America,Colombia,1973,CO₂ emissions from energy (MtCO₂),32.449164
Energy Institute,S. & Cent. America,Other South America,1973,CO₂ emissions from energy (MtCO₂),12.57159974
Energy Institute,S. & Cent. America,Other Caribbean,1973,CO₂ emissions from energy (MtCO₂),84.51732092
Energy Institute,S. & Cent. America,Chile,1974,CO₂ emissions from energy (MtCO₂),20.60914721
Energy Institute,S. & Cent. America,Venezuela,1974,CO₂ emissions from energy (MtCO₂),60.8316412
Energy Institute,S. & Cent. America,Colombia,1974,CO₂ emissions from energy (MtCO₂),36.54212421
Energy Institute,S. & Cent. America,Trinidad & Tobago,1974,CO₂ emissions from energy (MtCO₂),13.31279243
Energy Institute,S. & Cent. America,Other South America,1974,CO₂ emissions from energy (MtCO₂),12.19677356
Energy Institute,S. & Cent. America,Ecuador,1974,CO₂ emissions from energy (MtCO₂),4.810389146
Energy Institute,S. & Cent. America,Peru,1974,CO₂ emissions from energy (MtCO₂),18.60847521
Energy Institute,S. & Cent. America,Brazil,1974,CO₂ emissions from energy (MtCO₂),139.2708065
Energy Institute,S. & Cent. America,Argentina,1974,CO₂ emissions from energy (MtCO₂),97.13949284
Energy Institute,S. & Cent. America,Other Caribbean,1974,CO₂ emissions from energy (MtCO₂),83.69609999
Energy Institute,S. & Cent. America,Central America,1974,CO₂ emissions from energy (MtCO₂),15.99525637
Energy Institute,S. & Cent. America,Other Caribbean,1975,CO₂ emissions from energy (MtCO₂),81.03092846
Energy Institute,S. & Cent. America,Central America,1975,CO₂ emissions from energy (MtCO₂),17.90225478
Energy Institute,S. & Cent. America,Brazil,1975,CO₂ emissions from energy (MtCO₂),145.1330235
Energy Institute,S. & Cent. America,Argentina,1975,CO₂ emissions from energy (MtCO₂),93.14662465
Energy Institute,S. & Cent. America,Ecuador,1975,CO₂ emissions from energy (MtCO₂),4.833906323
Energy Institute,S. & Cent. America,Chile,1975,CO₂ emissions from energy (MtCO₂),17.95028783
Energy Institute,S. & Cent. America,Venezuela,1975,CO₂ emissions from energy (MtCO₂),62.70732096
Energy Institute,S. & Cent. America,Colombia,1975,CO₂ emissions from energy (MtCO₂),33.95198582
Energy Institute,S. & Cent. America,Peru,1975,CO₂ emissions from energy (MtCO₂),19.64846472
Energy Institute,S. & Cent. America,Other South America,1975,CO₂ emissions from energy (MtCO₂),13.54014685
Energy Institute,S. & Cent. America,Trinidad & Tobago,1975,CO₂ emissions from energy (MtCO₂),10.21225922
Energy Institute,S. & Cent. America,Chile,1976,CO₂ emissions from energy (MtCO₂),18.61331745
Energy Institute,S. & Cent. America,Other South America,1976,CO₂ emissions from energy (MtCO₂),14.02510268
Energy Institute,S. & Cent. America,Venezuela,1976,CO₂ emissions from energy (MtCO₂),66.19018551
Energy Institute,S. & Cent. America,Peru,1976,CO₂ emissions from energy (MtCO₂),19.79799388
Energy Institute,S. & Cent. America,Trinidad & Tobago,1976,CO₂ emissions from energy (MtCO₂),11.70773573
Energy Institute,S. & Cent. America,Argentina,1976,CO₂ emissions from energy (MtCO₂),97.79613517
Energy Institute,S. & Cent. America,Central America,1976,CO₂ emissions from energy (MtCO₂),18.70965569
Energy Institute,S. & Cent. America,Colombia,1976,CO₂ emissions from energy (MtCO₂),35.17805286
Energy Institute,S. & Cent. America,Other Caribbean,1976,CO₂ emissions from energy (MtCO₂),82.32829796
Energy Institute,S. & Cent. America,Ecuador,1976,CO₂ emissions from energy (MtCO₂),5.62021789
Energy Institute,S. & Cent. America,Brazil,1976,CO₂ emissions from energy (MtCO₂),156.0379979
Energy Institute,S. & Cent. America,Argentina,1977,CO₂ emissions from energy (MtCO₂),102.0994457
Energy Institute,S. & Cent. America,Ecuador,1977,CO₂ emissions from energy (MtCO₂),6.801588649
Energy Institute,S. & Cent. America,Colombia,1977,CO₂ emissions from energy (MtCO₂),36.32634827
Energy Institute,S. & Cent. America,Central America,1977,CO₂ emissions from energy (MtCO₂),19.92341833
Energy Institute,S. & Cent. America,Other Caribbean,1977,CO₂ emissions from energy (MtCO₂),86.66882005
Energy Institute,S. & Cent. America,Peru,1977,CO₂ emissions from energy (MtCO₂),19.8621106
Energy Institute,S. & Cent. America,Venezuela,1977,CO₂ emissions from energy (MtCO₂),73.91360055
Energy Institute,S. & Cent. America,Brazil,1977,CO₂ emissions from energy (MtCO₂),162.1152427
Energy Institute,S. & Cent. America,Trinidad & Tobago,1977,CO₂ emissions from energy (MtCO₂),11.74509777
Energy Institute,S. & Cent. America,Other South America,1977,CO₂ emissions from energy (MtCO₂),14.40294928
Energy Institute,S. & Cent. America,Chile,1977,CO₂ emissions from energy (MtCO₂),19.46158354
Energy Institute,S. & Cent. America,Central America,1978,CO₂ emissions from energy (MtCO₂),20.14869021
Energy Institute,S. & Cent. America,Venezuela,1978,CO₂ emissions from energy (MtCO₂),75.18777419
Energy Institute,S. & Cent. America,Argentina,1978,CO₂ emissions from energy (MtCO₂),99.47335484
Energy Institute,S. & Cent. America,Colombia,1978,CO₂ emissions from energy (MtCO₂),36.74394345
Energy Institute,S. & Cent. America,Brazil,1978,CO₂ emissions from energy (MtCO₂),176.3911408
Energy Institute,S. & Cent. America,Other Caribbean,1978,CO₂ emissions from energy (MtCO₂),88.33490522
Energy Institute,S. & Cent. America,Trinidad & Tobago,1978,CO₂ emissions from energy (MtCO₂),10.95472255
Energy Institute,S. & Cent. America,Peru,1978,CO₂ emissions from energy (MtCO₂),19.68473584
Energy Institute,S. & Cent. America,Chile,1978,CO₂ emissions from energy (MtCO₂),20.2150508
Energy Institute,S. & Cent. America,Other South America,1978,CO₂ emissions from energy (MtCO₂),16.06886814
Energy Institute,S. & Cent. America,Ecuador,1978,CO₂ emissions from energy (MtCO₂),6.931361012
Energy Institute,S. & Cent. America,Other Caribbean,1979,CO₂ emissions from energy (MtCO₂),91.00877474
Energy Institute,S. & Cent. America,Peru,1979,CO₂ emissions from energy (MtCO₂),20.38336248
Energy Institute,S. & Cent. America,Trinidad & Tobago,1979,CO₂ emissions from energy (MtCO₂),9.140962929
Energy Institute,S. & Cent. America,Colombia,1979,CO₂ emissions from energy (MtCO₂),37.43949758
Energy Institute,S. & Cent. America,Brazil,1979,CO₂ emissions from energy (MtCO₂),186.4819648
Energy Institute,S. & Cent. America,Central America,1979,CO₂ emissions from energy (MtCO₂),20.38611133
Energy Institute,S. & Cent. America,Other South America,1979,CO₂ emissions from energy (MtCO₂),16.66786674
Energy Institute,S. & Cent. America,Chile,1979,CO₂ emissions from energy (MtCO₂),21.5333737
Energy Institute,S. & Cent. America,Venezuela,1979,CO₂ emissions from energy (MtCO₂),83.15241155
Energy Institute,S. & Cent. America,Argentina,1979,CO₂ emissions from energy (MtCO₂),106.0564299
Energy Institute,S. & Cent. America,Ecuador,1979,CO₂ emissions from energy (MtCO₂),7.31010456
Energy Institute,S. & Cent. America,Argentina,1980,CO₂ emissions from energy (MtCO₂),101.6509324
Energy Institute,S. & Cent. America,Other Caribbean,1980,CO₂ emissions from energy (MtCO₂),91.82792906
Energy Institute,S. & Cent. America,Chile,1980,CO₂ emissions from energy (MtCO₂),22.08116821
Energy Institute,S. & Cent. America,Central America,1980,CO₂ emissions from energy (MtCO₂),19.06402566
Energy Institute,S. & Cent. America,Trinidad & Tobago,1980,CO₂ emissions from energy (MtCO₂),8.572897486
Energy Institute,S. & Cent. America,Ecuador,1980,CO₂ emissions from energy (MtCO₂),9.154450601
Energy Institute,S. & Cent. America,Brazil,1980,CO₂ emissions from energy (MtCO₂),185.2093487
Energy Institute,S. & Cent. America,Other South America,1980,CO₂ emissions from energy (MtCO₂),16.01715933
Energy Institute,S. & Cent. America,Peru,1980,CO₂ emissions from energy (MtCO₂),21.9888959
Energy Institute,S. & Cent. America,Colombia,1980,CO₂ emissions from energy (MtCO₂),38.12990537
Energy Institute,S. & Cent. America,Venezuela,1980,CO₂ emissions from energy (MtCO₂),95.36750215
Energy Institute,S. & Cent. America,Venezuela,1981,CO₂ emissions from energy (MtCO₂),99.21972312
Energy Institute,S. & Cent. America,Brazil,1981,CO₂ emissions from energy (MtCO₂),179.1455765
Energy Institute,S. & Cent. America,Central America,1981,CO₂ emissions from energy (MtCO₂),18.48685475
Energy Institute,S. & Cent. America,Colombia,1981,CO₂ emissions from energy (MtCO₂),38.81060426
Energy Institute,S. & Cent. America,Trinidad & Tobago,1981,CO₂ emissions from energy (MtCO₂),9.581508078
Energy Institute,S. & Cent. America,Other Caribbean,1981,CO₂ emissions from energy (MtCO₂),93.5233425
Energy Institute,S. & Cent. America,Argentina,1981,CO₂ emissions from energy (MtCO₂),97.20793393
Energy Institute,S. & Cent. America,Chile,1981,CO₂ emissions from energy (MtCO₂),21.93976103
Energy Institute,S. & Cent. America,Peru,1981,CO₂ emissions from energy (MtCO₂),22.53224443
Energy Institute,S. & Cent. America,Ecuador,1981,CO₂ emissions from energy (MtCO₂),10.03219283
Energy Institute,S. & Cent. America,Other South America,1981,CO₂ emissions from energy (MtCO₂),16.00581255
Energy Institute,S. & Cent. America,Colombia,1982,CO₂ emissions from energy (MtCO₂),39.6024719
Energy Institute,S. & Cent. America,Chile,1982,CO₂ emissions from energy (MtCO₂),19.17646439
Energy Institute,S. & Cent. America,Brazil,1982,CO₂ emissions from energy (MtCO₂),181.8108745
Energy Institute,S. & Cent. America,Argentina,1982,CO₂ emissions from energy (MtCO₂),97.17401027
Energy Institute,S. & Cent. America,Peru,1982,CO₂ emissions from energy (MtCO₂),22.45899323
Energy Institute,S. & Cent. America,Trinidad & Tobago,1982,CO₂ emissions from energy (MtCO₂),9.918522097
Energy Institute,S. & Cent. America,Other South America,1982,CO₂ emissions from energy (MtCO₂),14.76726249
Energy Institute,S. & Cent. America,Ecuador,1982,CO₂ emissions from energy (MtCO₂),10.92519414
Energy Institute,S. & Cent. America,Central America,1982,CO₂ emissions from energy (MtCO₂),18.43755202
Energy Institute,S. & Cent. America,Other Caribbean,1982,CO₂ emissions from energy (MtCO₂),82.93855285
Energy Institute,S. & Cent. America,Venezuela,1982,CO₂ emissions from energy (MtCO₂),99.84142468
Energy Institute,S. & Cent. America,Other South America,1983,CO₂ emissions from energy (MtCO₂),13.21462865
Energy Institute,S. & Cent. America,Peru,1983,CO₂ emissions from energy (MtCO₂),19.13715932
Energy Institute,S. & Cent. America,Brazil,1983,CO₂ emissions from energy (MtCO₂),173.5127609
Energy Institute,S. & Cent. America,Ecuador,1983,CO₂ emissions from energy (MtCO₂),10.06330975
Energy Institute,S. & Cent. America,Chile,1983,CO₂ emissions from energy (MtCO₂),19.6429417
Energy Institute,S. & Cent. America,Venezuela,1983,CO₂ emissions from energy (MtCO₂),98.37363783
Energy Institute,S. & Cent. America,Other Caribbean,1983,CO₂ emissions from energy (MtCO₂),80.85003457
Energy Institute,S. & Cent. America,Central America,1983,CO₂ emissions from energy (MtCO₂),18.13194876
Energy Institute,S. & Cent. America,Argentina,1983,CO₂ emissions from energy (MtCO₂),100.0975087
Energy Institute,S. & Cent. America,Colombia,1983,CO₂ emissions from energy (MtCO₂),42.16343607
Energy Institute,S. & Cent. America,Trinidad & Tobago,1983,CO₂ emissions from energy (MtCO₂),8.966574982
Energy Institute,S. & Cent. America,Chile,1984,CO₂ emissions from energy (MtCO₂),20.65270586
Energy Institute,S. & Cent. America,Argentina,1984,CO₂ emissions from energy (MtCO₂),97.76821167
Energy Institute,S. & Cent. America,Trinidad & Tobago,1984,CO₂ emissions from energy (MtCO₂),8.144059498
Energy Institute,S. & Cent. America,Other Caribbean,1984,CO₂ emissions from energy (MtCO₂),85.25452181
Energy Institute,S. & Cent. America,Venezuela,1984,CO₂ emissions from energy (MtCO₂),98.47072417
Energy Institute,S. & Cent. America,Ecuador,1984,CO₂ emissions from energy (MtCO₂),10.60099271
Energy Institute,S. & Cent. America,Peru,1984,CO₂ emissions from energy (MtCO₂),19.8970899
Energy Institute,S. & Cent. America,Central America,1984,CO₂ emissions from energy (MtCO₂),18.39633742
Energy Institute,S. & Cent. America,Brazil,1984,CO₂ emissions from energy (MtCO₂),179.8192773
Energy Institute,S. & Cent. America,Other South America,1984,CO₂ emissions from energy (MtCO₂),12.85054148
Energy Institute,S. & Cent. America,Colombia,1984,CO₂ emissions from energy (MtCO₂),41.64799072
Energy Institute,S. & Cent. America,Venezuela,1985,CO₂ emissions from energy (MtCO₂),99.99177555
Energy Institute,S. & Cent. America,Other Caribbean,1985,CO₂ emissions from energy (MtCO₂),79.32730258
Energy Institute,S. & Cent. America,Peru,1985,CO₂ emissions from energy (MtCO₂),18.96224446
Energy Institute,S. & Cent. America,Brazil,1985,CO₂ emissions from energy (MtCO₂),185.0412522
Energy Institute,S. & Cent. America,Trinidad & Tobago,1985,CO₂ emissions from energy (MtCO₂),8.40068889
Energy Institute,S. & Cent. America,Argentina,1985,CO₂ emissions from energy (MtCO₂),94.63336494
Energy Institute,S. & Cent. America,Ecuador,1985,CO₂ emissions from energy (MtCO₂),12.82246313
Energy Institute,S. & Cent. America,Chile,1985,CO₂ emissions from energy (MtCO₂),20.19225971
Energy Institute,S. & Cent. America,Other South America,1985,CO₂ emissions from energy (MtCO₂),12.7965582
Energy Institute,S. & Cent. America,Colombia,1985,CO₂ emissions from energy (MtCO₂),42.53052177
Energy Institute,S. & Cent. America,Central America,1985,CO₂ emissions from energy (MtCO₂),18.75826287
Energy Institute,S. & Cent. America,Argentina,1986,CO₂ emissions from energy (MtCO₂),100.0091461
Energy Institute,S. & Cent. America,Venezuela,1986,CO₂ emissions from energy (MtCO₂),105.7546402
Energy Institute,S. & Cent. America,Central America,1986,CO₂ emissions from energy (MtCO₂),18.71383163
Energy Institute,S. & Cent. America,Ecuador,1986,CO₂ emissions from energy (MtCO₂),13.01541797
Energy Institute,S. & Cent. America,Trinidad & Tobago,1986,CO₂ emissions from energy (MtCO₂),9.102786303
Energy Institute,S. & Cent. America,Colombia,1986,CO₂ emissions from energy (MtCO₂),42.92085826
Energy Institute,S. & Cent. America,Peru,1986,CO₂ emissions from energy (MtCO₂),20.37330413
Energy Institute,S. & Cent. America,Brazil,1986,CO₂ emissions from energy (MtCO₂),199.3954551
Energy Institute,S. & Cent. America,Other South America,1986,CO₂ emissions from energy (MtCO₂),12.70824302
Energy Institute,S. & Cent. America,Other Caribbean,1986,CO₂ emissions from energy (MtCO₂),80.98514354
Energy Institute,S. & Cent. America,Chile,1986,CO₂ emissions from energy (MtCO₂),20.62439352
Energy Institute,S. & Cent. America,Chile,1987,CO₂ emissions from energy (MtCO₂),21.32875266
Energy Institute,S. & Cent. America,Brazil,1987,CO₂ emissions from energy (MtCO₂),205.8039616
Energy Institute,S. & Cent. America,Ecuador,1987,CO₂ emissions from energy (MtCO₂),13.06383054
Energy Institute,S. & Cent. America,Colombia,1987,CO₂ emissions from energy (MtCO₂),47.65644503
Energy Institute,S. & Cent. America,Trinidad & Tobago,1987,CO₂ emissions from energy (MtCO₂),7.953888182
Energy Institute,S. & Cent. America,Peru,1987,CO₂ emissions from energy (MtCO₂),22.46701372
Energy Institute,S. & Cent. America,Argentina,1987,CO₂ emissions from energy (MtCO₂),104.6230584
Energy Institute,S. & Cent. America,Venezuela,1987,CO₂ emissions from energy (MtCO₂),101.2480858
Energy Institute,S. & Cent. America,Other Caribbean,1987,CO₂ emissions from energy (MtCO₂),84.70170569
Energy Institute,S. & Cent. America,Other South America,1987,CO₂ emissions from energy (MtCO₂),12.99639607
Energy Institute,S. & Cent. America,Central America,1987,CO₂ emissions from energy (MtCO₂),20.10737277
Energy Institute,S. & Cent. America,Other South America,1988,CO₂ emissions from energy (MtCO₂),14.32585135
Energy Institute,S. & Cent. America,Argentina,1988,CO₂ emissions from energy (MtCO₂),109.9490784
Energy Institute,S. & Cent. America,Trinidad & Tobago,1988,CO₂ emissions from energy (MtCO₂),8.327784089
Energy Institute,S. & Cent. America,Central America,1988,CO₂ emissions from energy (MtCO₂),19.52574284
Energy Institute,S. & Cent. America,Brazil,1988,CO₂ emissions from energy (MtCO₂),207.6479471
Energy Institute,S. & Cent. America,Peru,1988,CO₂ emissions from energy (MtCO₂),22.09165912
Energy Institute,S. & Cent. America,Venezuela,1988,CO₂ emissions from energy (MtCO₂),103.632035
Energy Institute,S. & Cent. America,Other Caribbean,1988,CO₂ emissions from energy (MtCO₂),84.759596
Energy Institute,S. & Cent. America,Colombia,1988,CO₂ emissions from energy (MtCO₂),45.6732266
Energy Institute,S. & Cent. America,Chile,1988,CO₂ emissions from energy (MtCO₂),25.28919018
Energy Institute,S. & Cent. America,Ecuador,1988,CO₂ emissions from energy (MtCO₂),15.6093396
Energy Institute,S. & Cent. America,Trinidad & Tobago,1989,CO₂ emissions from energy (MtCO₂),8.034797698
Energy Institute,S. & Cent. America,Other South America,1989,CO₂ emissions from energy (MtCO₂),14.77070619
Energy Institute,S. & Cent. America,Peru,1989,CO₂ emissions from energy (MtCO₂),19.75679707
Energy Institute,S. & Cent. America,Colombia,1989,CO₂ emissions from energy (MtCO₂),47.83802206
Energy Institute,S. & Cent. America,Other Caribbean,1989,CO₂ emissions from energy (MtCO₂),89.2037616
Energy Institute,S. & Cent. America,Brazil,1989,CO₂ emissions from energy (MtCO₂),211.4323619
Energy Institute,S. & Cent. America,Chile,1989,CO₂ emissions from energy (MtCO₂),30.75443062
Energy Institute,S. & Cent. America,Argentina,1989,CO₂ emissions from energy (MtCO₂),107.2079827
Energy Institute,S. & Cent. America,Central America,1989,CO₂ emissions from energy (MtCO₂),20.32545499
Energy Institute,S. & Cent. America,Ecuador,1989,CO₂ emissions from energy (MtCO₂),15.8111783
Energy Institute,S. & Cent. America,Venezuela,1989,CO₂ emissions from energy (MtCO₂),106.4082499
Energy Institute,S. & Cent. America,Other Caribbean,1990,CO₂ emissions from energy (MtCO₂),88.87071091
Energy Institute,S. & Cent. America,Chile,1990,CO₂ emissions from energy (MtCO₂),31.68739482
Energy Institute,S. & Cent. America,Venezuela,1990,CO₂ emissions from energy (MtCO₂),112.2027215
Energy Institute,S. & Cent. America,Ecuador,1990,CO₂ emissions from energy (MtCO₂),16.60942157
Energy Institute,S. & Cent. America,Other South America,1990,CO₂ emissions from energy (MtCO₂),14.1045782
Energy Institute,S. & Cent. America,Brazil,1990,CO₂ emissions from energy (MtCO₂),206.4381737
Energy Institute,S. & Cent. America,Trinidad & Tobago,1990,CO₂ emissions from energy (MtCO₂),9.647707112
Energy Institute,S. & Cent. America,Central America,1990,CO₂ emissions from energy (MtCO₂),21.05355059
Energy Institute,S. & Cent. America,Peru,1990,CO₂ emissions from energy (MtCO₂),19.52629491
Energy Institute,S. & Cent. America,Colombia,1990,CO₂ emissions from energy (MtCO₂),42.24173808
Energy Institute,S. & Cent. America,Argentina,1990,CO₂ emissions from energy (MtCO₂),100.2565356
Energy Institute,S. & Cent. America,Brazil,1991,CO₂ emissions from energy (MtCO₂),213.3717619
Energy Institute,S. & Cent. America,Peru,1991,CO₂ emissions from energy (MtCO₂),18.5684913
Energy Institute,S. & Cent. America,Ecuador,1991,CO₂ emissions from energy (MtCO₂),18.73461106
Energy Institute,S. & Cent. America,Venezuela,1991,CO₂ emissions from energy (MtCO₂),106.2400303
Energy Institute,S. & Cent. America,Colombia,1991,CO₂ emissions from energy (MtCO₂),44.0569958
Energy Institute,S. & Cent. America,Chile,1991,CO₂ emissions from energy (MtCO₂),32.71346179
Energy Institute,S. & Cent. America,Argentina,1991,CO₂ emissions from energy (MtCO₂),102.8375518
Energy Institute,S. & Cent. America,Central America,1991,CO₂ emissions from energy (MtCO₂),23.06264313
Energy Institute,S. & Cent. America,Other South America,1991,CO₂ emissions from energy (MtCO₂),15.32665167
Energy Institute,S. & Cent. America,Other Caribbean,1991,CO₂ emissions from energy (MtCO₂),84.54312924
Energy Institute,S. & Cent. America,Trinidad & Tobago,1991,CO₂ emissions from energy (MtCO₂),9.080805486
Energy Institute,S. & Cent. America,Brazil,1992,CO₂ emissions from energy (MtCO₂),212.4143141
Energy Institute,S. & Cent. America,Argentina,1992,CO₂ emissions from energy (MtCO₂),108.8848592
Energy Institute,S. & Cent. America,Other South America,1992,CO₂ emissions from energy (MtCO₂),16.33143723
Energy Institute,S. & Cent. America,Chile,1992,CO₂ emissions from energy (MtCO₂),33.39317259
Energy Institute,S. & Cent. America,Trinidad & Tobago,1992,CO₂ emissions from energy (MtCO₂),10.59070745
Energy Institute,S. & Cent. America,Other Caribbean,1992,CO₂ emissions from energy (MtCO₂),82.9049312
Energy Institute,S. & Cent. America,Peru,1992,CO₂ emissions from energy (MtCO₂),19.18259879
Energy Institute,S. & Cent. America,Central America,1992,CO₂ emissions from energy (MtCO₂),26.26943816
Energy Institute,S. & Cent. America,Colombia,1992,CO₂ emissions from energy (MtCO₂),51.78981228
Energy Institute,S. & Cent. America,Venezuela,1992,CO₂ emissions from energy (MtCO₂),117.5441552
Energy Institute,S. & Cent. America,Ecuador,1992,CO₂ emissions from energy (MtCO₂),18.79513715
Energy Institute,S. & Cent. America,Argentina,1993,CO₂ emissions from energy (MtCO₂),107.6799243
Energy Institute,S. & Cent. America,Chile,1993,CO₂ emissions from energy (MtCO₂),35.61356705
Energy Institute,S. & Cent. America,Venezuela,1993,CO₂ emissions from energy (MtCO₂),114.7361
Energy Institute,S. & Cent. America,Central America,1993,CO₂ emissions from energy (MtCO₂),28.09033559
