source,region,country,year,metric_type,value
Energy Institute,Europe,Finland,2008,Primary energy consumption (EJ),1.326583923
Energy Institute,Europe,Slovenia,2008,Primary energy consumption (EJ),0.337161496
Energy Institute,Europe,Lithuania,2009,Primary energy consumption (EJ),0.324097788
Energy Institute,Europe,Ukraine,2009,Primary energy consumption (EJ),4.790007431
Energy Institute,Europe,Switzerland,2009,Primary energy consumption (EJ),1.278021851
Energy Institute,Europe,Slovenia,2009,Primary energy consumption (EJ),0.311081248
Energy Institute,Europe,Turkey,2009,Primary energy consumption (EJ),4.293858637
Energy Institute,Europe,Denmark,2009,Primary energy consumption (EJ),0.794904975
Energy Institute,Europe,Hungary,2009,Primary energy consumption (EJ),0.98167817
Energy Institute,Europe,Latvia,2009,Primary energy consumption (EJ),0.157754777
Energy Institute,Europe,Norway,2009,Primary energy consumption (EJ),1.858369655
Energy Institute,Europe,Belgium,2009,Primary energy consumption (EJ),2.577056968
Energy Institute,Europe,Finland,2009,Primary energy consumption (EJ),1.228635737
Energy Institute,Europe,France,2009,Primary energy consumption (EJ),10.47207754
Energy Institute,Europe,Spain,2009,Primary energy consumption (EJ),5.947556405
Energy Institute,Europe,United Kingdom,2009,Primary energy consumption (EJ),8.746693906
Energy Institute,Europe,Portugal,2009,Primary energy consumption (EJ),1.037641499
Energy Institute,Europe,Netherlands,2009,Primary energy consumption (EJ),3.885447745
Energy Institute,Europe,Poland,2009,Primary energy consumption (EJ),3.906687646
Energy Institute,Europe,North Macedonia,2009,Primary energy consumption (EJ),0.112101542
Energy Institute,Europe,Cyprus,2009,Primary energy consumption (EJ),0.126012829
Energy Institute,Europe,Iceland,2009,Primary energy consumption (EJ),0.202878129
Energy Institute,Europe,Germany,2009,Primary energy consumption (EJ),13.29184172
Energy Institute,Europe,Estonia,2009,Primary energy consumption (EJ),0.211417944
Energy Institute,Europe,Bulgaria,2009,Primary energy consumption (EJ),0.727583386
Energy Institute,Europe,Romania,2009,Primary energy consumption (EJ),1.411640885
Energy Institute,Europe,Italy,2009,Primary energy consumption (EJ),7.098139931
Energy Institute,Europe,Austria,2009,Primary energy consumption (EJ),1.475180687
Energy Institute,Europe,Sweden,2009,Primary energy consumption (EJ),2.087326847
Energy Institute,Europe,Other Europe,2009,Primary energy consumption (EJ),1.688572186
Energy Institute,Europe,Croatia,2009,Primary energy consumption (EJ),0.383359633
Energy Institute,Europe,Greece,2009,Primary energy consumption (EJ),1.427032196
Energy Institute,Europe,Luxembourg,2009,Primary energy consumption (EJ),0.17133464
Energy Institute,Europe,Czech Republic,2009,Primary energy consumption (EJ),1.774119524
Energy Institute,Europe,Slovakia,2009,Primary energy consumption (EJ),0.692344101
Energy Institute,Europe,Ireland,2009,Primary energy consumption (EJ),0.635801586
Energy Institute,Europe,Italy,2010,Primary energy consumption (EJ),7.332237998
Energy Institute,Europe,Austria,2010,Primary energy consumption (EJ),1.517609976
Energy Institute,Europe,Turkey,2010,Primary energy consumption (EJ),4.511399686
Energy Institute,Europe,Bulgaria,2010,Primary energy consumption (EJ),0.761296019
Energy Institute,Europe,Spain,2010,Primary energy consumption (EJ),6.092450866
Energy Institute,Europe,Finland,2010,Primary energy consumption (EJ),1.336646246
Energy Institute,Europe,Poland,2010,Primary energy consumption (EJ),4.166101689
Energy Institute,Europe,Lithuania,2010,Primary energy consumption (EJ),0.238313213
Energy Institute,Europe,Norway,2010,Primary energy consumption (EJ),1.796894636
Energy Institute,Europe,Croatia,2010,Primary energy consumption (EJ),0.389751226
Energy Institute,Europe,Ireland,2010,Primary energy consumption (EJ),0.641881575
Energy Institute,Europe,Iceland,2010,Primary energy consumption (EJ),0.202989693
Energy Institute,Europe,Slovenia,2010,Primary energy consumption (EJ),0.311640001
Energy Institute,Europe,Latvia,2010,Primary energy consumption (EJ),0.1788118
Energy Institute,Europe,Other Europe,2010,Primary energy consumption (EJ),1.783816796
Energy Institute,Europe,Sweden,2010,Primary energy consumption (EJ),2.238247329
Energy Institute,Europe,Greece,2010,Primary energy consumption (EJ),1.362374469
Energy Institute,Europe,United Kingdom,2010,Primary energy consumption (EJ),8.932031636
Energy Institute,Europe,Portugal,2010,Primary energy consumption (EJ),1.094776611
Energy Institute,Europe,Estonia,2010,Primary energy consumption (EJ),0.263327788
Energy Institute,Europe,North Macedonia,2010,Primary energy consumption (EJ),0.122035005
Energy Institute,Europe,Cyprus,2010,Primary energy consumption (EJ),0.122601727
Energy Institute,Europe,Luxembourg,2010,Primary energy consumption (EJ),0.180416655
Energy Institute,Europe,Netherlands,2010,Primary energy consumption (EJ),4.214342696
Energy Institute,Europe,Ukraine,2010,Primary energy consumption (EJ),5.136892833
Energy Institute,Europe,Romania,2010,Primary energy consumption (EJ),1.427125819
Energy Institute,Europe,Slovakia,2010,Primary energy consumption (EJ),0.739799618
Energy Institute,Europe,Switzerland,2010,Primary energy consumption (EJ),1.294118345
Energy Institute,Europe,Denmark,2010,Primary energy consumption (EJ),0.849515952
Energy Institute,Europe,Hungary,2010,Primary energy consumption (EJ),1.000177384
Energy Institute,Europe,France,2010,Primary energy consumption (EJ),10.80443086
Energy Institute,Europe,Belgium,2010,Primary energy consumption (EJ),2.75299669
Energy Institute,Europe,Germany,2010,Primary energy consumption (EJ),13.84974478
Energy Institute,Europe,Czech Republic,2010,Primary energy consumption (EJ),1.849136334
Energy Institute,Europe,Turkey,2011,Primary energy consumption (EJ),4.813295401
Energy Institute,Europe,Belgium,2011,Primary energy consumption (EJ),2.56893171
Energy Institute,Europe,Luxembourg,2011,Primary energy consumption (EJ),0.175756015
Energy Institute,Europe,Lithuania,2011,Primary energy consumption (EJ),0.247308842
Energy Institute,Europe,Ireland,2011,Primary energy consumption (EJ),0.612941989
Energy Institute,Europe,Finland,2011,Primary energy consumption (EJ),1.259722463
Energy Institute,Europe,Slovenia,2011,Primary energy consumption (EJ),0.302540323
Energy Institute,Europe,Czech Republic,2011,Primary energy consumption (EJ),1.807112719
Energy Institute,Europe,Iceland,2011,Primary energy consumption (EJ),0.202958842
Energy Institute,Europe,North Macedonia,2011,Primary energy consumption (EJ),0.1216467
Energy Institute,Europe,Denmark,2011,Primary energy consumption (EJ),0.795508698
Energy Institute,Europe,Netherlands,2011,Primary energy consumption (EJ),4.014330737
Energy Institute,Europe,Sweden,2011,Primary energy consumption (EJ),2.203256704
Energy Institute,Europe,Switzerland,2011,Primary energy consumption (EJ),1.205724221
Energy Institute,Europe,Croatia,2011,Primary energy consumption (EJ),0.340013795
Energy Institute,Europe,Greece,2011,Primary energy consumption (EJ),1.336624435
Energy Institute,Europe,Other Europe,2011,Primary energy consumption (EJ),1.744921182
Energy Institute,Europe,France,2011,Primary energy consumption (EJ),10.42929783
Energy Institute,Europe,Germany,2011,Primary energy consumption (EJ),13.35810499
Energy Institute,Europe,Austria,2011,Primary energy consumption (EJ),1.425127833
Energy Institute,Europe,Cyprus,2011,Primary energy consumption (EJ),0.121410509
Energy Institute,Europe,Hungary,2011,Primary energy consumption (EJ),0.970070308
Energy Institute,Europe,Ukraine,2011,Primary energy consumption (EJ),5.309079698
Energy Institute,Europe,Slovakia,2011,Primary energy consumption (EJ),0.711688902
Energy Institute,Europe,Bulgaria,2011,Primary energy consumption (EJ),0.808584074
Energy Institute,Europe,Portugal,2011,Primary energy consumption (EJ),1.043390522
Energy Institute,Europe,Italy,2011,Primary energy consumption (EJ),7.192484974
Energy Institute,Europe,Estonia,2011,Primary energy consumption (EJ),0.262665795
Energy Institute,Europe,Romania,2011,Primary energy consumption (EJ),1.470027528
Energy Institute,Europe,Poland,2011,Primary energy consumption (EJ),4.185595865
Energy Institute,Europe,United Kingdom,2011,Primary energy consumption (EJ),8.430229018
Energy Institute,Europe,Norway,2011,Primary energy consumption (EJ),1.815900439
Energy Institute,Europe,Spain,2011,Primary energy consumption (EJ),5.980880648
Energy Institute,Europe,Latvia,2011,Primary energy consumption (EJ),0.159609777
Energy Institute,Europe,Estonia,2012,Primary energy consumption (EJ),0.264556306
Energy Institute,Europe,Czech Republic,2012,Primary energy consumption (EJ),1.797977958
Energy Institute,Europe,Slovakia,2012,Primary energy consumption (EJ),0.683616017
Energy Institute,Europe,Romania,2012,Primary energy consumption (EJ),1.415996015
Energy Institute,Europe,Latvia,2012,Primary energy consumption (EJ),0.165465866
Energy Institute,Europe,Ukraine,2012,Primary energy consumption (EJ),5.194761561
Energy Institute,Europe,Italy,2012,Primary energy consumption (EJ),6.997958496
Energy Institute,Europe,Finland,2012,Primary energy consumption (EJ),1.225651553
Energy Institute,Europe,Other Europe,2012,Primary energy consumption (EJ),1.636866617
Energy Institute,Europe,Ireland,2012,Primary energy consumption (EJ),0.602886914
Energy Institute,Europe,Slovenia,2012,Primary energy consumption (EJ),0.293972475
Energy Institute,Europe,Netherlands,2012,Primary energy consumption (EJ),3.944517877
Energy Institute,Europe,Denmark,2012,Primary energy consumption (EJ),0.738876527
Energy Institute,Europe,North Macedonia,2012,Primary energy consumption (EJ),0.112876111
Energy Institute,Europe,Germany,2012,Primary energy consumption (EJ),13.54289839
Energy Institute,Europe,Greece,2012,Primary energy consumption (EJ),1.257487198
Energy Institute,Europe,Sweden,2012,Primary energy consumption (EJ),2.322880303
Energy Institute,Europe,Bulgaria,2012,Primary energy consumption (EJ),0.768341503
Energy Institute,Europe,Croatia,2012,Primary energy consumption (EJ),0.31534095
Energy Institute,Europe,Austria,2012,Primary energy consumption (EJ),1.4918483
Energy Institute,Europe,United Kingdom,2012,Primary energy consumption (EJ),8.565336525
Energy Institute,Europe,Iceland,2012,Primary energy consumption (EJ),0.204833245
Energy Institute,Europe,Switzerland,2012,Primary energy consumption (EJ),1.274632162
Energy Institute,Europe,Lithuania,2012,Primary energy consumption (EJ),0.24707363
Energy Institute,Europe,Cyprus,2012,Primary energy consumption (EJ),0.11377788
Energy Institute,Europe,Turkey,2012,Primary energy consumption (EJ),5.11574791
Energy Institute,Europe,Belgium,2012,Primary energy consumption (EJ),2.465725177
Energy Institute,Europe,Hungary,2012,Primary energy consumption (EJ),0.904017498
Energy Institute,Europe,Spain,2012,Primary energy consumption (EJ),5.931039925
Energy Institute,Europe,Norway,2012,Primary energy consumption (EJ),2.02275006
Energy Institute,Europe,Poland,2012,Primary energy consumption (EJ),4.060537032
Energy Institute,Europe,France,2012,Primary energy consumption (EJ),10.41850017
Energy Institute,Europe,Luxembourg,2012,Primary energy consumption (EJ),0.172630592
Energy Institute,Europe,Portugal,2012,Primary energy consumption (EJ),0.952080296
Energy Institute,Europe,Spain,2013,Primary energy consumption (EJ),5.682710348
Energy Institute,Europe,Belgium,2013,Primary energy consumption (EJ),2.526948441
Energy Institute,Europe,North Macedonia,2013,Primary energy consumption (EJ),0.10843283
Energy Institute,Europe,Denmark,2013,Primary energy consumption (EJ),0.76212845
Energy Institute,Europe,Slovakia,2013,Primary energy consumption (EJ),0.700513318
Energy Institute,Europe,Iceland,2013,Primary energy consumption (EJ),0.21138009
Energy Institute,Europe,Ireland,2013,Primary energy consumption (EJ),0.593990444
Energy Institute,Europe,Slovenia,2013,Primary energy consumption (EJ),0.290802966
Energy Institute,Europe,Lithuania,2013,Primary energy consumption (EJ),0.228295842
Energy Institute,Europe,Italy,2013,Primary energy consumption (EJ),6.690960747
Energy Institute,Europe,Latvia,2013,Primary energy consumption (EJ),0.159252012
Energy Institute,Europe,Poland,2013,Primary energy consumption (EJ),4.07274519
Energy Institute,Europe,Estonia,2013,Primary energy consumption (EJ),0.27886817
Energy Institute,Europe,Germany,2013,Primary energy consumption (EJ),13.92666165
Energy Institute,Europe,Turkey,2013,Primary energy consumption (EJ),5.083875466
Energy Institute,Europe,Finland,2013,Primary energy consumption (EJ),1.230481842
Energy Institute,Europe,United Kingdom,2013,Primary energy consumption (EJ),8.556181189
Energy Institute,Europe,Other Europe,2013,Primary energy consumption (EJ),1.751940931
Energy Institute,Europe,Switzerland,2013,Primary energy consumption (EJ),1.292925511
Energy Institute,Europe,Bulgaria,2013,Primary energy consumption (EJ),0.713189862
Energy Institute,Europe,Romania,2013,Primary energy consumption (EJ),1.330475477
Energy Institute,Europe,Cyprus,2013,Primary energy consumption (EJ),0.101802433
Energy Institute,Europe,Sweden,2013,Primary energy consumption (EJ),2.172756092
Energy Institute,Europe,Hungary,2013,Primary energy consumption (EJ),0.856949075
Energy Institute,Europe,Austria,2013,Primary energy consumption (EJ),1.479068435
Energy Institute,Europe,Portugal,2013,Primary energy consumption (EJ),1.0427811
Energy Institute,Europe,Ukraine,2013,Primary energy consumption (EJ),4.9304465
Energy Institute,Europe,Luxembourg,2013,Primary energy consumption (EJ),0.164492512
Energy Institute,Europe,Norway,2013,Primary energy consumption (EJ),1.88666691
Energy Institute,Europe,Czech Republic,2013,Primary energy consumption (EJ),1.764795806
Energy Institute,Europe,France,2013,Primary energy consumption (EJ),10.52692467
Energy Institute,Europe,Netherlands,2013,Primary energy consumption (EJ),3.826386135
Energy Institute,Europe,Croatia,2013,Primary energy consumption (EJ),0.34586279
Energy Institute,Europe,Greece,2013,Primary energy consumption (EJ),1.181891977
Energy Institute,Europe,France,2014,Primary energy consumption (EJ),10.06863694
Energy Institute,Europe,Hungary,2014,Primary energy consumption (EJ),0.857767596
Energy Institute,Europe,Other Europe,2014,Primary energy consumption (EJ),1.599220367
Energy Institute,Europe,Spain,2014,Primary energy consumption (EJ),5.595188123
Energy Institute,Europe,Luxembourg,2014,Primary energy consumption (EJ),0.159387167
Energy Institute,Europe,Turkey,2014,Primary energy consumption (EJ),5.235678333
Energy Institute,Europe,Switzerland,2014,Primary energy consumption (EJ),1.23998232
Energy Institute,Europe,Estonia,2014,Primary energy consumption (EJ),0.266981315
Energy Institute,Europe,Ukraine,2014,Primary energy consumption (EJ),4.350134818
Energy Institute,Europe,Netherlands,2014,Primary energy consumption (EJ),3.658790686
Energy Institute,Europe,United Kingdom,2014,Primary energy consumption (EJ),8.085765515
Energy Institute,Europe,North Macedonia,2014,Primary energy consumption (EJ),0.100665905
Energy Institute,Europe,Denmark,2014,Primary energy consumption (EJ),0.73282862
Energy Institute,Europe,Germany,2014,Primary energy consumption (EJ),13.35767306
Energy Institute,Europe,Ireland,2014,Primary energy consumption (EJ),0.592390902
Energy Institute,Europe,Finland,2014,Primary energy consumption (EJ),1.187362476
Energy Institute,Europe,Greece,2014,Primary energy consumption (EJ),1.108476787
Energy Institute,Europe,Iceland,2014,Primary energy consumption (EJ),0.211067036
Energy Institute,Europe,Sweden,2014,Primary energy consumption (EJ),2.162795678
Energy Institute,Europe,Austria,2014,Primary energy consumption (EJ),1.421601261
Energy Institute,Europe,Slovakia,2014,Primary energy consumption (EJ),0.652031678
Energy Institute,Europe,Lithuania,2014,Primary energy consumption (EJ),0.220336475
Energy Institute,Europe,Cyprus,2014,Primary energy consumption (EJ),0.101859828
Energy Institute,Europe,Belgium,2014,Primary energy consumption (EJ),2.343138416
Energy Institute,Europe,Romania,2014,Primary energy consumption (EJ),1.364819102
Energy Institute,Europe,Portugal,2014,Primary energy consumption (EJ),1.050384941
Energy Institute,Europe,Czech Republic,2014,Primary energy consumption (EJ),1.727772827
Energy Institute,Europe,Norway,2014,Primary energy consumption (EJ),1.954387841
Energy Institute,Europe,Italy,2014,Primary energy consumption (EJ),6.344352441
Energy Institute,Europe,Slovenia,2014,Primary energy consumption (EJ),0.298299711
Energy Institute,Europe,Latvia,2014,Primary energy consumption (EJ),0.146690956
Energy Institute,Europe,Croatia,2014,Primary energy consumption (EJ),0.345631497
Energy Institute,Europe,Bulgaria,2014,Primary energy consumption (EJ),0.761581245
Energy Institute,Europe,Poland,2014,Primary energy consumption (EJ),3.921676094
Energy Institute,Europe,Norway,2015,Primary energy consumption (EJ),1.980712127
Energy Institute,Europe,Netherlands,2015,Primary energy consumption (EJ),3.69371582
Energy Institute,Europe,Ireland,2015,Primary energy consumption (EJ),0.626086746
Energy Institute,Europe,United Kingdom,2015,Primary energy consumption (EJ),8.212892277
Energy Institute,Europe,Finland,2015,Primary energy consumption (EJ),1.184016011
Energy Institute,Europe,Italy,2015,Primary energy consumption (EJ),6.533157067
Energy Institute,Europe,Slovenia,2015,Primary energy consumption (EJ),0.268975815
Energy Institute,Europe,Czech Republic,2015,Primary energy consumption (EJ),1.69457811
Energy Institute,Europe,Turkey,2015,Primary energy consumption (EJ),5.720476525
Energy Institute,Europe,Croatia,2015,Primary energy consumption (EJ),0.327671582
Energy Institute,Europe,Lithuania,2015,Primary energy consumption (EJ),0.230804233
Energy Institute,Europe,Iceland,2015,Primary energy consumption (EJ),0.22034635
Energy Institute,Europe,Bulgaria,2015,Primary energy consumption (EJ),0.808849523
Energy Institute,Europe,Spain,2015,Primary energy consumption (EJ),5.663320049
Energy Institute,Europe,Latvia,2015,Primary energy consumption (EJ),0.150284301
Energy Institute,Europe,Germany,2015,Primary energy consumption (EJ),13.61109523
Energy Institute,Europe,Belgium,2015,Primary energy consumption (EJ),2.366816265
Energy Institute,Europe,Sweden,2015,Primary energy consumption (EJ),2.23942261
Energy Institute,Europe,Luxembourg,2015,Primary energy consumption (EJ),0.154924076
Energy Institute,Europe,France,2015,Primary energy consumption (EJ),10.16018262
Energy Institute,Europe,Ukraine,2015,Primary energy consumption (EJ),3.612268546
Energy Institute,Europe,Greece,2015,Primary energy consumption (EJ),1.122203155
Energy Institute,Europe,Portugal,2015,Primary energy consumption (EJ),1.042280076
Energy Institute,Europe,North Macedonia,2015,Primary energy consumption (EJ),0.10611546
Energy Institute,Europe,Poland,2015,Primary energy consumption (EJ),3.970847231
Energy Institute,Europe,Cyprus,2015,Primary energy consumption (EJ),0.105064111
Energy Institute,Europe,Estonia,2015,Primary energy consumption (EJ),0.247055047
Energy Institute,Europe,Slovakia,2015,Primary energy consumption (EJ),0.658763784
Energy Institute,Europe,Austria,2015,Primary energy consumption (EJ),1.426979616
Energy Institute,Europe,Denmark,2015,Primary energy consumption (EJ),0.716308527
Energy Institute,Europe,Romania,2015,Primary energy consumption (EJ),1.372088399
Energy Institute,Europe,Switzerland,2015,Primary energy consumption (EJ),1.210757747
Energy Institute,Europe,Hungary,2015,Primary energy consumption (EJ),0.9037428
Energy Institute,Europe,Other Europe,2015,Primary energy consumption (EJ),1.704834382
Energy Institute,Europe,Belgium,2016,Primary energy consumption (EJ),2.554217108
Energy Institute,Europe,Portugal,2016,Primary energy consumption (EJ),1.115520173
Energy Institute,Europe,Estonia,2016,Primary energy consumption (EJ),0.254746898
Energy Institute,Europe,Greece,2016,Primary energy consumption (EJ),1.105173429
Energy Institute,Europe,Luxembourg,2016,Primary energy consumption (EJ),0.15285324
Energy Institute,Europe,Denmark,2016,Primary energy consumption (EJ),0.725765298
Energy Institute,Europe,France,2016,Primary energy consumption (EJ),9.955628933
Energy Institute,Europe,Slovakia,2016,Primary energy consumption (EJ),0.665077392
Energy Institute,Europe,Bulgaria,2016,Primary energy consumption (EJ),0.767222598
Energy Institute,Europe,Germany,2016,Primary energy consumption (EJ),13.8292249
Energy Institute,Europe,Poland,2016,Primary energy consumption (EJ),4.140882406
Energy Institute,Europe,Latvia,2016,Primary energy consumption (EJ),0.160196952
Energy Institute,Europe,Switzerland,2016,Primary energy consumption (EJ),1.138482716
Energy Institute,Europe,Spain,2016,Primary energy consumption (EJ),5.698488287
Energy Institute,Europe,Iceland,2016,Primary energy consumption (EJ),0.221190029
Energy Institute,Europe,Croatia,2016,Primary energy consumption (EJ),0.341030028
Energy Institute,Europe,Ukraine,2016,Primary energy consumption (EJ),3.779983567
Energy Institute,Europe,Other Europe,2016,Primary energy consumption (EJ),1.806459531
Energy Institute,Europe,Lithuania,2016,Primary energy consumption (EJ),0.236615038
Energy Institute,Europe,United Kingdom,2016,Primary energy consumption (EJ),8.076761086
Energy Institute,Europe,Slovenia,2016,Primary energy consumption (EJ),0.287489295
Energy Institute,Europe,Sweden,2016,Primary energy consumption (EJ),2.193842196
Energy Institute,Europe,Turkey,2016,Primary energy consumption (EJ),6.009260328
Energy Institute,Europe,Cyprus,2016,Primary energy consumption (EJ),0.114252977
Energy Institute,Europe,Romania,2016,Primary energy consumption (EJ),1.371906399
Energy Institute,Europe,Austria,2016,Primary energy consumption (EJ),1.47474396
Energy Institute,Europe,Netherlands,2016,Primary energy consumption (EJ),3.758450536
Energy Institute,Europe,Finland,2016,Primary energy consumption (EJ),1.202700044
Energy Institute,Europe,Norway,2016,Primary energy consumption (EJ),2.010687227
Energy Institute,Europe,North Macedonia,2016,Primary energy consumption (EJ),0.110131677
Energy Institute,Europe,Italy,2016,Primary energy consumption (EJ),6.558953628
Energy Institute,Europe,Ireland,2016,Primary energy consumption (EJ),0.653895523
Energy Institute,Europe,Czech Republic,2016,Primary energy consumption (EJ),1.671747387
Energy Institute,Europe,Hungary,2016,Primary energy consumption (EJ),0.91978126
Energy Institute,Europe,Poland,2017,Primary energy consumption (EJ),4.34984029
Energy Institute,Europe,Italy,2017,Primary energy consumption (EJ),6.635234196
Energy Institute,Europe,Latvia,2017,Primary energy consumption (EJ),0.176321357
Energy Institute,Europe,Ukraine,2017,Primary energy consumption (EJ),3.511191025
Energy Institute,Europe,Lithuania,2017,Primary energy consumption (EJ),0.248940858
Energy Institute,Europe,Netherlands,2017,Primary energy consumption (EJ),3.787942092
Energy Institute,Europe,Hungary,2017,Primary energy consumption (EJ),0.969456436
Energy Institute,Europe,Norway,2017,Primary energy consumption (EJ),2.019894621
Energy Institute,Europe,Austria,2017,Primary energy consumption (EJ),1.503247108
Energy Institute,Europe,United Kingdom,2017,Primary energy consumption (EJ),8.096674701
Energy Institute,Europe,Germany,2017,Primary energy consumption (EJ),13.99728044
Energy Institute,Europe,Bulgaria,2017,Primary energy consumption (EJ),0.785428147
Energy Institute,Europe,Spain,2017,Primary energy consumption (EJ),5.767353305
Energy Institute,Europe,Other Europe,2017,Primary energy consumption (EJ),1.796787317
Energy Institute,Europe,Ireland,2017,Primary energy consumption (EJ),0.656649173
Energy Institute,Europe,Slovenia,2017,Primary energy consumption (EJ),0.290595324
Energy Institute,Europe,Switzerland,2017,Primary energy consumption (EJ),1.141181763
Energy Institute,Europe,France,2017,Primary energy consumption (EJ),9.917708943
Energy Institute,Europe,Slovakia,2017,Primary energy consumption (EJ),0.700540876
Energy Institute,Europe,North Macedonia,2017,Primary energy consumption (EJ),0.105959223
Energy Institute,Europe,Sweden,2017,Primary energy consumption (EJ),2.272834355
Energy Institute,Europe,Belgium,2017,Primary energy consumption (EJ),2.5778093
Energy Institute,Europe,Cyprus,2017,Primary energy consumption (EJ),0.117344472
Energy Institute,Europe,Luxembourg,2017,Primary energy consumption (EJ),0.15967763
Energy Institute,Europe,Turkey,2017,Primary energy consumption (EJ),6.434429634
Energy Institute,Europe,Denmark,2017,Primary energy consumption (EJ),0.730747502
Energy Institute,Europe,Portugal,2017,Primary energy consumption (EJ),1.086760422
Energy Institute,Europe,Finland,2017,Primary energy consumption (EJ),1.17797731
Energy Institute,Europe,Romania,2017,Primary energy consumption (EJ),1.396569098
Energy Institute,Europe,Croatia,2017,Primary energy consumption (EJ),0.341220249
Energy Institute,Europe,Estonia,2017,Primary energy consumption (EJ),0.282544136
Energy Institute,Europe,Iceland,2017,Primary energy consumption (EJ),0.231284147
Energy Institute,Europe,Greece,2017,Primary energy consumption (EJ),1.159910363
Energy Institute,Europe,Czech Republic,2017,Primary energy consumption (EJ),1.766094976
Energy Institute,Europe,Hungary,2018,Primary energy consumption (EJ),0.976329278
Energy Institute,Europe,Slovakia,2018,Primary energy consumption (EJ),0.68866435
Energy Institute,Europe,Cyprus,2018,Primary energy consumption (EJ),0.116863711
Energy Institute,Europe,Romania,2018,Primary energy consumption (EJ),1.411383821
Energy Institute,Europe,Other Europe,2018,Primary energy consumption (EJ),1.883983463
Energy Institute,Europe,Greece,2018,Primary energy consumption (EJ),1.166636964
Energy Institute,Europe,Croatia,2018,Primary energy consumption (EJ),0.353377568
Energy Institute,Europe,Spain,2018,Primary energy consumption (EJ),5.863217389
Energy Institute,Europe,France,2018,Primary energy consumption (EJ),10.04024206
Energy Institute,Europe,Denmark,2018,Primary energy consumption (EJ),0.720425816
Energy Institute,Europe,Belgium,2018,Primary energy consumption (EJ),2.571211514
Energy Institute,Europe,Sweden,2018,Primary energy consumption (EJ),2.193101726
Energy Institute,Europe,Norway,2018,Primary energy consumption (EJ),1.989140963
Energy Institute,Europe,Netherlands,2018,Primary energy consumption (EJ),3.696371112
Energy Institute,Europe,United Kingdom,2018,Primary energy consumption (EJ),8.088485707
Energy Institute,Europe,North Macedonia,2018,Primary energy consumption (EJ),0.109534896
Energy Institute,Europe,Czech Republic,2018,Primary energy consumption (EJ),1.760487369
Energy Institute,Europe,Italy,2018,Primary energy consumption (EJ),6.673104809
Energy Institute,Europe,Ireland,2018,Primary energy consumption (EJ),0.671307629
Energy Institute,Europe,Finland,2018,Primary energy consumption (EJ),1.201827565
Energy Institute,Europe,Austria,2018,Primary energy consumption (EJ),1.470247618
Energy Institute,Europe,Luxembourg,2018,Primary energy consumption (EJ),0.16715142
Energy Institute,Europe,Slovenia,2018,Primary energy consumption (EJ),0.296607434
Energy Institute,Europe,Latvia,2018,Primary energy consumption (EJ),0.156832148
Energy Institute,Europe,Ukraine,2018,Primary energy consumption (EJ),3.643158981
Energy Institute,Europe,Bulgaria,2018,Primary energy consumption (EJ),0.787731046
Energy Institute,Europe,Germany,2018,Primary energy consumption (EJ),13.63565748
Energy Institute,Europe,Switzerland,2018,Primary energy consumption (EJ),1.157248484
Energy Institute,Europe,Iceland,2018,Primary energy consumption (EJ),0.23925082
Energy Institute,Europe,Lithuania,2018,Primary energy consumption (EJ),0.255489995
Energy Institute,Europe,Poland,2018,Primary energy consumption (EJ),4.399496909
Energy Institute,Europe,Turkey,2018,Primary energy consumption (EJ),6.436342734
Energy Institute,Europe,Estonia,2018,Primary energy consumption (EJ),0.280364394
Energy Institute,Europe,Portugal,2018,Primary energy consumption (EJ),1.107744141
Energy Institute,Europe,Poland,2019,Primary energy consumption (EJ),4.274163862
Energy Institute,Europe,Estonia,2019,Primary energy consumption (EJ),0.225938364
Energy Institute,Europe,Sweden,2019,Primary energy consumption (EJ),2.252948499
Energy Institute,Europe,Norway,2019,Primary energy consumption (EJ),1.86037152
Energy Institute,Europe,Switzerland,2019,Primary energy consumption (EJ),1.209409294
Energy Institute,Europe,Romania,2019,Primary energy consumption (EJ),1.38174315
Energy Institute,Europe,Other Europe,2019,Primary energy consumption (EJ),1.846324164
Energy Institute,Europe,Ukraine,2019,Primary energy consumption (EJ),3.447587394
Energy Institute,Europe,Portugal,2019,Primary energy consumption (EJ),1.055003903
Energy Institute,Europe,Croatia,2019,Primary energy consumption (EJ),0.344927495
Energy Institute,Europe,United Kingdom,2019,Primary energy consumption (EJ),7.91664697
Energy Institute,Europe,Bulgaria,2019,Primary energy consumption (EJ),0.761585051
Energy Institute,Europe,Germany,2019,Primary energy consumption (EJ),13.30142329
Energy Institute,Europe,Austria,2019,Primary energy consumption (EJ),1.540657416
Energy Institute,Europe,Netherlands,2019,Primary energy consumption (EJ),3.680386128
Energy Institute,Europe,Greece,2019,Primary energy consumption (EJ),1.140794239
Energy Institute,Europe,Finland,2019,Primary energy consumption (EJ),1.177134458
Energy Institute,Europe,Italy,2019,Primary energy consumption (EJ),6.550400511
Energy Institute,Europe,Latvia,2019,Primary energy consumption (EJ),0.161413769
Energy Institute,Europe,France,2019,Primary energy consumption (EJ),9.826425513
Energy Institute,Europe,Belgium,2019,Primary energy consumption (EJ),2.658362596
Energy Institute,Europe,Turkey,2019,Primary energy consumption (EJ),6.657000239
Energy Institute,Europe,North Macedonia,2019,Primary energy consumption (EJ),0.111807011
Energy Institute,Europe,Slovakia,2019,Primary energy consumption (EJ),0.665456129
