source,iso2,year,metric_type,value_tj,value_ej
Eurostat,LU,2014,PEC_EED,175246.685,0.175246685
Eurostat,LU,2015,PEC_EED,173496.974,0.173496974
Eurostat,LU,2016,PEC_EED,173871.195,0.173871195
Eurostat,LU,2017,PEC_EED,179766.904,0.179766904
Eurostat,LU,2018,PEC_EED,186802.53,0.18680253
Eurostat,LU,2019,PEC_EED,188554.304,0.188554304
Eurostat,LU,2020,PEC_EED,164763.672,0.164763672
Eurostat,LU,2021,PEC_EED,175268.896,0.175268896
Eurostat,LU,2022,PEC_EED,158549.97,0.15854997
Eurostat,LU,2023,PEC_EED,153004.504,0.153004504
Eurostat,LV,1990,PEC_EED,329664.03,0.32966403
Eurostat,LV,1991,PEC_EED,312879.4,0.3128794
Eurostat,LV,1992,PEC_EED,256241.23,0.25624123
Eurostat,LV,1993,PEC_EED,221313,0.221313
Eurostat,LV,1994,PEC_EED,200049.235,0.200049235
Eurostat,LV,1995,PEC_EED,192317.353,0.192317353
Eurostat,LV,1996,PEC_EED,190471.134,0.190471134
Eurostat,LV,1997,PEC_EED,184875.54,0.18487554
Eurostat,LV,1998,PEC_EED,179965.876,0.179965876
Eurostat,LV,1999,PEC_EED,164939.679,0.164939679
Eurostat,LV,2000,PEC_EED,158655.779,0.158655779
Eurostat,LV,2001,PEC_EED,170804.497,0.170804497
Eurostat,LV,2002,PEC_EED,169139.868,0.169139868
Eurostat,LV,2003,PEC_EED,179853.798,0.179853798
Eurostat,LV,2004,PEC_EED,184457.325,0.184457325
Eurostat,LV,2005,PEC_EED,188073.753,0.188073753
Eurostat,LV,2006,PEC_EED,194938.45,0.19493845
Eurostat,LV,2007,PEC_EED,199785.759,0.199785759
Eurostat,LV,2008,PEC_EED,191580.926,0.191580926
Eurostat,LV,2009,PEC_EED,185635.71,0.18563571
Eurostat,LV,2010,PEC_EED,190769.921,0.190769921
Eurostat,LV,2011,PEC_EED,179200.45,0.17920045
Eurostat,LV,2012,PEC_EED,185883.879,0.185883879
Eurostat,LV,2013,PEC_EED,182501.491,0.182501491
Eurostat,LV,2014,PEC_EED,182471.604,0.182471604
Eurostat,LV,2015,PEC_EED,178626.69,0.17862669
Eurostat,LV,2016,PEC_EED,179819.086,0.179819086
Eurostat,LV,2017,PEC_EED,186941.991,0.186941991
Eurostat,LV,2018,PEC_EED,196429.04,0.19642904
Eurostat,LV,2019,PEC_EED,190808.025,0.190808025
Eurostat,LV,2020,PEC_EED,178509.596,0.178509596
Eurostat,LV,2021,PEC_EED,187012.918,0.187012918
Eurostat,LV,2022,PEC_EED,178950.887,0.178950887
Eurostat,LV,2023,PEC_EED,178850.127,0.178850127
Eurostat,MD,1990,PEC_EED,,
Eurostat,MD,1991,PEC_EED,,
Eurostat,MD,1992,PEC_EED,,
Eurostat,MD,1993,PEC_EED,,
Eurostat,MD,1994,PEC_EED,,
Eurostat,MD,1995,PEC_EED,,
Eurostat,MD,1996,PEC_EED,,
Eurostat,MD,1997,PEC_EED,,
Eurostat,MD,1998,PEC_EED,,
Eurostat,MD,1999,PEC_EED,,
Eurostat,MD,2000,PEC_EED,,
Eurostat,MD,2001,PEC_EED,,
Eurostat,MD,2002,PEC_EED,,
Eurostat,MD,2003,PEC_EED,,
Eurostat,MD,2004,PEC_EED,,
Eurostat,MD,2005,PEC_EED,,
Eurostat,MD,2006,PEC_EED,,
Eurostat,MD,2007,PEC_EED,,
Eurostat,MD,2008,PEC_EED,,
Eurostat,MD,2009,PEC_EED,,
Eurostat,MD,2010,PEC_EED,105011.47,0.10501147
Eurostat,MD,2011,PEC_EED,106990.136,0.106990136
Eurostat,MD,2012,PEC_EED,104194.413,0.104194413
Eurostat,MD,2013,PEC_EED,105384.094,0.105384094
Eurostat,MD,2014,PEC_EED,106302.997,0.106302997
Eurostat,MD,2015,PEC_EED,107426.838,0.107426838
Eurostat,MD,2016,PEC_EED,111857.924,0.111857924
Eurostat,MD,2017,PEC_EED,117826.136,0.117826136
Eurostat,MD,2018,PEC_EED,122362.721,0.122362721
Eurostat,MD,2019,PEC_EED,116512.446,0.116512446
Eurostat,MD,2020,PEC_EED,110607.592,0.110607592
Eurostat,MD,2021,PEC_EED,123350.449,0.123350449
Eurostat,MD,2022,PEC_EED,110566.068,0.110566068
Eurostat,MD,2023,PEC_EED,105644.033,0.105644033
Eurostat,ME,1990,PEC_EED,,
Eurostat,ME,1991,PEC_EED,,
Eurostat,ME,1992,PEC_EED,,
Eurostat,ME,1993,PEC_EED,,
Eurostat,ME,1994,PEC_EED,,
Eurostat,ME,1995,PEC_EED,,
Eurostat,ME,1996,PEC_EED,,
Eurostat,ME,1997,PEC_EED,,
Eurostat,ME,1998,PEC_EED,,
Eurostat,ME,1999,PEC_EED,,
Eurostat,ME,2000,PEC_EED,,
Eurostat,ME,2001,PEC_EED,,
Eurostat,ME,2002,PEC_EED,,
Eurostat,ME,2003,PEC_EED,,
Eurostat,ME,2004,PEC_EED,,
Eurostat,ME,2005,PEC_EED,42798.331,0.042798331
Eurostat,ME,2006,PEC_EED,44558.54,0.04455854
Eurostat,ME,2007,PEC_EED,45858.847,0.045858847
Eurostat,ME,2008,PEC_EED,50093.252,0.050093252
Eurostat,ME,2009,PEC_EED,38895.884,0.038895884
Eurostat,ME,2010,PEC_EED,45595.8,0.0455958
Eurostat,ME,2011,PEC_EED,45762.801,0.045762801
Eurostat,ME,2012,PEC_EED,43534.383,0.043534383
Eurostat,ME,2013,PEC_EED,40617.965,0.040617965
Eurostat,ME,2014,PEC_EED,39622.39,0.03962239
Eurostat,ME,2015,PEC_EED,41503.13,0.04150313
Eurostat,ME,2016,PEC_EED,40172.682,0.040172682
Eurostat,ME,2017,PEC_EED,41932.522,0.041932522
Eurostat,ME,2018,PEC_EED,43376.815,0.043376815
Eurostat,ME,2019,PEC_EED,44880.946,0.044880946
Eurostat,ME,2020,PEC_EED,41600.587,0.041600587
Eurostat,ME,2021,PEC_EED,44650.848,0.044650848
Eurostat,ME,2022,PEC_EED,43531.992,0.043531992
Eurostat,ME,2023,PEC_EED,45126.458,0.045126458
Eurostat,MK,1990,PEC_EED,99860.188,0.099860188
Eurostat,MK,1991,PEC_EED,99637.222,0.099637222
Eurostat,MK,1992,PEC_EED,111076.8,0.1110768
Eurostat,MK,1993,PEC_EED,114802.329,0.114802329
Eurostat,MK,1994,PEC_EED,102930.776,0.102930776
Eurostat,MK,1995,PEC_EED,104268.281,0.104268281
Eurostat,MK,1996,PEC_EED,119083.888,0.119083888
Eurostat,MK,1997,PEC_EED,108419.564,0.108419564
Eurostat,MK,1998,PEC_EED,120280.616,0.120280616
Eurostat,MK,1999,PEC_EED,114375.32,0.11437532
Eurostat,MK,2000,PEC_EED,112335.689,0.112335689
Eurostat,MK,2001,PEC_EED,107903.334,0.107903334
Eurostat,MK,2002,PEC_EED,105430.605,0.105430605
Eurostat,MK,2003,PEC_EED,115218.511,0.115218511
Eurostat,MK,2004,PEC_EED,113733.385,0.113733385
Eurostat,MK,2005,PEC_EED,120887.686,0.120887686
Eurostat,MK,2006,PEC_EED,122947.464,0.122947464
Eurostat,MK,2007,PEC_EED,128677.16,0.12867716
Eurostat,MK,2008,PEC_EED,125628.214,0.125628214
Eurostat,MK,2009,PEC_EED,116547.964,0.116547964
Eurostat,MK,2010,PEC_EED,119190.966,0.119190966
Eurostat,MK,2011,PEC_EED,127872.964,0.127872964
Eurostat,MK,2012,PEC_EED,123399.665,0.123399665
Eurostat,MK,2013,PEC_EED,114260.746,0.114260746
Eurostat,MK,2014,PEC_EED,111249.634,0.111249634
Eurostat,MK,2015,PEC_EED,108810.246,0.108810246
Eurostat,MK,2016,PEC_EED,107430.454,0.107430454
Eurostat,MK,2017,PEC_EED,112333.607,0.112333607
Eurostat,MK,2018,PEC_EED,106416.999,0.106416999
Eurostat,MK,2019,PEC_EED,117370.505,0.117370505
Eurostat,MK,2020,PEC_EED,106455.05,0.10645505
Eurostat,MK,2021,PEC_EED,110137.051,0.110137051
Eurostat,MK,2022,PEC_EED,113022.472,0.113022472
Eurostat,MK,2023,PEC_EED,111245.82,0.11124582
Eurostat,MT,1990,PEC_EED,31915.8,0.0319158
Eurostat,MT,1991,PEC_EED,31448.1,0.0314481
Eurostat,MT,1992,PEC_EED,31127.3,0.0311273
Eurostat,MT,1993,PEC_EED,38874,0.038874
Eurostat,MT,1994,PEC_EED,35625.6,0.0356256
Eurostat,MT,1995,PEC_EED,33112,0.033112
Eurostat,MT,1996,PEC_EED,31318.6,0.0313186
Eurostat,MT,1997,PEC_EED,39757.7,0.0397577
Eurostat,MT,1998,PEC_EED,31552.5,0.0315525
Eurostat,MT,1999,PEC_EED,34152.7,0.0341527
Eurostat,MT,2000,PEC_EED,33860.3,0.0338603
Eurostat,MT,2001,PEC_EED,37234.1,0.0372341
Eurostat,MT,2002,PEC_EED,34850.1,0.0348501
Eurostat,MT,2003,PEC_EED,38314.6,0.0383146
Eurostat,MT,2004,PEC_EED,39069.8,0.0390698
Eurostat,MT,2005,PEC_EED,38339.4,0.0383394
Eurostat,MT,2006,PEC_EED,38709.6,0.0387096
Eurostat,MT,2007,PEC_EED,39735.8,0.0397358
Eurostat,MT,2008,PEC_EED,40117.8,0.0401178
Eurostat,MT,2009,PEC_EED,37003,0.037003
Eurostat,MT,2010,PEC_EED,38923.788,0.038923788
Eurostat,MT,2011,PEC_EED,38843.879,0.038843879
Eurostat,MT,2012,PEC_EED,40635.712,0.040635712
Eurostat,MT,2013,PEC_EED,36628.352,0.036628352
Eurostat,MT,2014,PEC_EED,37144.503,0.037144503
Eurostat,MT,2015,PEC_EED,31481.291,0.031481291
Eurostat,MT,2016,PEC_EED,29717.572,0.029717572
Eurostat,MT,2017,PEC_EED,33709.564,0.033709564
Eurostat,MT,2018,PEC_EED,34514.919,0.034514919
Eurostat,MT,2019,PEC_EED,36558.514,0.036558514
Eurostat,MT,2020,PEC_EED,31029.317,0.031029317
Eurostat,MT,2021,PEC_EED,32134.899,0.032134899
Eurostat,MT,2022,PEC_EED,37119.643,0.037119643
Eurostat,MT,2023,PEC_EED,38221.512,0.038221512
Eurostat,NL,1990,PEC_EED,2449097.11,2.44909711
Eurostat,NL,1991,PEC_EED,2573385.502,2.573385502
Eurostat,NL,1992,PEC_EED,2553745.303,2.553745303
Eurostat,NL,1993,PEC_EED,2640539.105,2.640539105
Eurostat,NL,1994,PEC_EED,2620499.965,2.620499965
Eurostat,NL,1995,PEC_EED,2735970.267,2.735970267
Eurostat,NL,1996,PEC_EED,2903300.431,2.903300431
Eurostat,NL,1997,PEC_EED,2789674.441,2.789674441
Eurostat,NL,1998,PEC_EED,2823839.208,2.823839208
Eurostat,NL,1999,PEC_EED,2785512.212,2.785512212
Eurostat,NL,2000,PEC_EED,2802525.91,2.80252591
Eurostat,NL,2001,PEC_EED,2888689.386,2.888689386
Eurostat,NL,2002,PEC_EED,2893556.945,2.893556945
Eurostat,NL,2003,PEC_EED,2949804.641,2.949804641
Eurostat,NL,2004,PEC_EED,2990667.929,2.990667929
Eurostat,NL,2005,PEC_EED,2935179.079,2.935179079
Eurostat,NL,2006,PEC_EED,2910627.212,2.910627212
Eurostat,NL,2007,PEC_EED,2904307.656,2.904307656
Eurostat,NL,2008,PEC_EED,2925848.564,2.925848564
Eurostat,NL,2009,PEC_EED,2831357.233,2.831357233
Eurostat,NL,2010,PEC_EED,3002730.776,3.002730776
Eurostat,NL,2011,PEC_EED,2807362.579,2.807362579
Eurostat,NL,2012,PEC_EED,2794521.591,2.794521591
Eurostat,NL,2013,PEC_EED,2772061.805,2.772061805
Eurostat,NL,2014,PEC_EED,2609062.079,2.609062079
Eurostat,NL,2015,PEC_EED,2682041.704,2.682041704
Eurostat,NL,2016,PEC_EED,2725409.005,2.725409005
Eurostat,NL,2017,PEC_EED,2736254.378,2.736254378
Eurostat,NL,2018,PEC_EED,2711244.284,2.711244284
Eurostat,NL,2019,PEC_EED,2668133.616,2.668133616
Eurostat,NL,2020,PEC_EED,2446721.466,2.446721466
Eurostat,NL,2021,PEC_EED,2545204.745,2.545204745
Eurostat,NL,2022,PEC_EED,2353073.682,2.353073682
Eurostat,NL,2023,PEC_EED,2252963.917,2.252963917
Eurostat,NO,1990,PEC_EED,796218.994,0.796218994
Eurostat,NO,1991,PEC_EED,818536.519,0.818536519
Eurostat,NO,1992,PEC_EED,836175.821,0.836175821
Eurostat,NO,1993,PEC_EED,889179.219,0.889179219
Eurostat,NO,1994,PEC_EED,875499.542,0.875499542
Eurostat,NO,1995,PEC_EED,870515.538,0.870515538
Eurostat,NO,1996,PEC_EED,854559.979,0.854559979
Eurostat,NO,1997,PEC_EED,907905.539,0.907905539
Eurostat,NO,1998,PEC_EED,957905.848,0.957905848
Eurostat,NO,1999,PEC_EED,1013367.835,1.013367835
Eurostat,NO,2000,PEC_EED,978679.426,0.978679426
Eurostat,NO,2001,PEC_EED,1035135.165,1.035135165
Eurostat,NO,2002,PEC_EED,955185.503,0.955185503
Eurostat,NO,2003,PEC_EED,1035248.864,1.035248864
Eurostat,NO,2004,PEC_EED,1105330.174,1.105330174
Eurostat,NO,2005,PEC_EED,1136814.612,1.136814612
Eurostat,NO,2006,PEC_EED,1146514.022,1.146514022
Eurostat,NO,2007,PEC_EED,1057974.034,1.057974034
Eurostat,NO,2008,PEC_EED,1184235.014,1.184235014
Eurostat,NO,2009,PEC_EED,1168636.314,1.168636314
Eurostat,NO,2010,PEC_EED,1246495.54,1.24649554
Eurostat,NO,2011,PEC_EED,1075193.591,1.075193591
Eurostat,NO,2012,PEC_EED,1151673,1.151673
Eurostat,NO,2013,PEC_EED,1207068.327,1.207068327
Eurostat,NO,2014,PEC_EED,1096511.182,1.096511182
Eurostat,NO,2015,PEC_EED,967563.021,0.967563021
Eurostat,NO,2016,PEC_EED,1087520.313,1.087520313
Eurostat,NO,2017,PEC_EED,1145829.738,1.145829738
Eurostat,NO,2018,PEC_EED,1145145.273,1.145145273
Eurostat,NO,2019,PEC_EED,1080592.81,1.08059281
Eurostat,NO,2020,PEC_EED,1056322.525,1.056322525
Eurostat,NO,2021,PEC_EED,1099704.899,1.099704899
Eurostat,NO,2022,PEC_EED,982551.137,0.982551137
Eurostat,NO,2023,PEC_EED,1042947.227,1.042947227
Eurostat,PL,1990,PEC_EED,4149857.825,4.149857825
Eurostat,PL,1991,PEC_EED,4097231.474,4.097231474
Eurostat,PL,1992,PEC_EED,4006327.824,4.006327824
Eurostat,PL,1993,PEC_EED,4103989.439,4.103989439
Eurostat,PL,1994,PEC_EED,3897655.32,3.89765532
Eurostat,PL,1995,PEC_EED,4022471.059,4.022471059
Eurostat,PL,1996,PEC_EED,4182487.264,4.182487264
Eurostat,PL,1997,PEC_EED,4121037.479,4.121037479
Eurostat,PL,1998,PEC_EED,3835098.608,3.835098608
Eurostat,PL,1999,PEC_EED,3747054.151,3.747054151
Eurostat,PL,2000,PEC_EED,3552304.37,3.55230437
Eurostat,PL,2001,PEC_EED,3599503.842,3.599503842
Eurostat,PL,2002,PEC_EED,3564134.972,3.564134972
Eurostat,PL,2003,PEC_EED,3641914.09,3.64191409
Eurostat,PL,2004,PEC_EED,3643477.475,3.643477475
Eurostat,PL,2005,PEC_EED,3682516.687,3.682516687
Eurostat,PL,2006,PEC_EED,3866108.988,3.866108988
Eurostat,PL,2007,PEC_EED,3847631.027,3.847631027
Eurostat,PL,2008,PEC_EED,3897346.179,3.897346179
Eurostat,PL,2009,PEC_EED,3748489.039,3.748489039
Eurostat,PL,2010,PEC_EED,4042860.318,4.042860318
Eurostat,PL,2011,PEC_EED,4042303.676,4.042303676
Eurostat,PL,2012,PEC_EED,3885296.311,3.885296311
Eurostat,PL,2013,PEC_EED,3910556.255,3.910556255
Eurostat,PL,2014,PEC_EED,3746943.637,3.746943637
Eurostat,PL,2015,PEC_EED,3770378.798,3.770378798
Eurostat,PL,2016,PEC_EED,3970438.218,3.970438218
Eurostat,PL,2017,PEC_EED,4148095.567,4.148095567
Eurostat,PL,2018,PEC_EED,4356732.109,4.356732109
Eurostat,PL,2019,PEC_EED,4194956.255,4.194956255
Eurostat,PL,2020,PEC_EED,4054496.47,4.05449647
Eurostat,PL,2021,PEC_EED,4351921.841,4.351921841
Eurostat,PL,2022,PEC_EED,4119987.774,4.119987774
Eurostat,PL,2023,PEC_EED,3905129.11,3.90512911
Eurostat,PT,1990,PEC_EED,632844.216,0.632844216
Eurostat,PT,1991,PEC_EED,656177.082,0.656177082
Eurostat,PT,1992,PEC_EED,697436.42,0.69743642
Eurostat,PT,1993,PEC_EED,691509.874,0.691509874
Eurostat,PT,1994,PEC_EED,704121.93,0.70412193
Eurostat,PT,1995,PEC_EED,779632.213,0.779632213
Eurostat,PT,1996,PEC_EED,780778.903,0.780778903
Eurostat,PT,1997,PEC_EED,812865.357,0.812865357
Eurostat,PT,1998,PEC_EED,876928.972,0.876928972
Eurostat,PT,1999,PEC_EED,952312.348,0.952312348
Eurostat,PT,2000,PEC_EED,961152.099,0.961152099
Eurostat,PT,2001,PEC_EED,975270.38,0.97527038
Eurostat,PT,2002,PEC_EED,1020582.169,1.020582169
Eurostat,PT,2003,PEC_EED,986358.051,0.986358051
Eurostat,PT,2004,PEC_EED,1012644.044,1.012644044
Eurostat,PT,2005,PEC_EED,1040467.04,1.04046704
Eurostat,PT,2006,PEC_EED,1006660,1.00666
Eurostat,PT,2007,PEC_EED,999039.795,0.999039795
Eurostat,PT,2008,PEC_EED,988071.595,0.988071595
Eurostat,PT,2009,PEC_EED,989284.498,0.989284498
Eurostat,PT,2010,PEC_EED,948499.178,0.948499178
Eurostat,PT,2011,PEC_EED,921638.96,0.92163896
Eurostat,PT,2012,PEC_EED,881008.892,0.881008892
Eurostat,PT,2013,PEC_EED,880775.752,0.880775752
Eurostat,PT,2014,PEC_EED,865874.295,0.865874295
Eurostat,PT,2015,PEC_EED,906420.302,0.906420302
Eurostat,PT,2016,PEC_EED,910878.784,0.910878784
Eurostat,PT,2017,PEC_EED,955208.409,0.955208409
Eurostat,PT,2018,PEC_EED,948903.918,0.948903918
Eurostat,PT,2019,PEC_EED,924004.483,0.924004483
Eurostat,PT,2020,PEC_EED,816308.467,0.816308467
Eurostat,PT,2021,PEC_EED,817754.29,0.81775429
Eurostat,PT,2022,PEC_EED,869422.128,0.869422128
Eurostat,PT,2023,PEC_EED,867150.026,0.867150026
Eurostat,RO,1990,PEC_EED,2611077.191,2.611077191
Eurostat,RO,1991,PEC_EED,2117690.629,2.117690629
Eurostat,RO,1992,PEC_EED,1819371.3,1.8193713
Eurostat,RO,1993,PEC_EED,1832800.671,1.832800671
Eurostat,RO,1994,PEC_EED,1751568.992,1.751568992
Eurostat,RO,1995,PEC_EED,1906880.173,1.906880173
Eurostat,RO,1996,PEC_EED,1937116.111,1.937116111
Eurostat,RO,1997,PEC_EED,1806959.005,1.806959005
Eurostat,RO,1998,PEC_EED,1664806.12,1.66480612
Eurostat,RO,1999,PEC_EED,1448558.403,1.448558403
Eurostat,RO,2000,PEC_EED,1459743.919,1.459743919
Eurostat,RO,2001,PEC_EED,1471832.052,1.471832052
Eurostat,RO,2002,PEC_EED,1530012.891,1.530012891
Eurostat,RO,2003,PEC_EED,1603717.931,1.603717931
Eurostat,RO,2004,PEC_EED,1562196.725,1.562196725
Eurostat,RO,2005,PEC_EED,1509749.849,1.509749849
Eurostat,RO,2006,PEC_EED,1571456.563,1.571456563
Eurostat,RO,2007,PEC_EED,1567437.369,1.567437369
Eurostat,RO,2008,PEC_EED,1562506.305,1.562506305
Eurostat,RO,2009,PEC_EED,1366852.399,1.366852399
Eurostat,RO,2010,PEC_EED,1379491.036,1.379491036
Eurostat,RO,2011,PEC_EED,1403755.928,1.403755928
Eurostat,RO,2012,PEC_EED,1392344.443,1.392344443
Eurostat,RO,2013,PEC_EED,1273237.78,1.27323778
Eurostat,RO,2014,PEC_EED,1258784.203,1.258784203
Eurostat,RO,2015,PEC_EED,1287358.221,1.287358221
Eurostat,RO,2016,PEC_EED,1283341.362,1.283341362
Eurostat,RO,2017,PEC_EED,1358894.845,1.358894845
Eurostat,RO,2018,PEC_EED,1363794.707,1.363794707
Eurostat,RO,2019,PEC_EED,1342637.814,1.342637814
Eurostat,RO,2020,PEC_EED,1294850.184,1.294850184
Eurostat,RO,2021,PEC_EED,1385331.096,1.385331096
Eurostat,RO,2022,PEC_EED,1297744.91,1.29774491
Eurostat,RO,2023,PEC_EED,1253797.093,1.253797093
Eurostat,RS,1990,PEC_EED,806513.879,0.806513879
Eurostat,RS,1991,PEC_EED,685145.202,0.685145202
Eurostat,RS,1992,PEC_EED,630093.688,0.630093688
Eurostat,RS,1993,PEC_EED,536412.285,0.536412285
Eurostat,RS,1994,PEC_EED,494540.395,0.494540395
Eurostat,RS,1995,PEC_EED,563533.382,0.563533382
Eurostat,RS,1996,PEC_EED,673401.711,0.673401711
Eurostat,RS,1997,PEC_EED,710975.588,0.710975588
Eurostat,RS,1998,PEC_EED,709634.451,0.709634451
Eurostat,RS,1999,PEC_EED,514829.345,0.514829345
Eurostat,RS,2000,PEC_EED,558040.496,0.558040496
Eurostat,RS,2001,PEC_EED,605664.273,0.605664273
Eurostat,RS,2002,PEC_EED,646541.312,0.646541312
Eurostat,RS,2003,PEC_EED,679549.911,0.679549911
Eurostat,RS,2004,PEC_EED,739840.167,0.739840167
Eurostat,RS,2005,PEC_EED,655648.12,0.65564812
Eurostat,RS,2006,PEC_EED,692226.39,0.69222639
Eurostat,RS,2007,PEC_EED,676584.939,0.676584939
Eurostat,RS,2008,PEC_EED,666988.256,0.666988256
Eurostat,RS,2009,PEC_EED,612108.15,0.61210815
Eurostat,RS,2010,PEC_EED,619667.93,0.61966793
Eurostat,RS,2011,PEC_EED,648244.241,0.648244241
Eurostat,RS,2012,PEC_EED,597731.584,0.597731584
Eurostat,RS,2013,PEC_EED,602146.337,0.602146337
Eurostat,RS,2014,PEC_EED,537285.225,0.537285225
Eurostat,RS,2015,PEC_EED,594838.01,0.59483801
Eurostat,RS,2016,PEC_EED,610572.406,0.610572406
Eurostat,RS,2017,PEC_EED,623537.445,0.623537445
Eurostat,RS,2018,PEC_EED,619046.167,0.619046167
Eurostat,RS,2019,PEC_EED,616142.814,0.616142814
Eurostat,RS,2020,PEC_EED,637334.187,0.637334187
Eurostat,RS,2021,PEC_EED,649680.729,0.649680729
Eurostat,RS,2022,PEC_EED,661801.265,0.661801265
Eurostat,RS,2023,PEC_EED,644764.215,0.644764215
Eurostat,SE,1990,PEC_EED,1901406.158,1.901406158
Eurostat,SE,1991,PEC_EED,1972992.029,1.972992029
Eurostat,SE,1992,PEC_EED,1865503.593,1.865503593
Eurostat,SE,1993,PEC_EED,1880569.012,1.880569012
Eurostat,SE,1994,PEC_EED,2001380.163,2.001380163
Eurostat,SE,1995,PEC_EED,2026463.697,2.026463697
Eurostat,SE,1996,PEC_EED,2070151.773,2.070151773
Eurostat,SE,1997,PEC_EED,2015162.164,2.015162164
Eurostat,SE,1998,PEC_EED,2056988.549,2.056988549
Eurostat,SE,1999,PEC_EED,2022865.415,2.022865415
Eurostat,SE,2000,PEC_EED,1924360.158,1.924360158
Eurostat,SE,2001,PEC_EED,2029424.422,2.029424422
Eurostat,SE,2002,PEC_EED,2056917.952,2.056917952
Eurostat,SE,2003,PEC_EED,2029421.136,2.029421136
Eurostat,SE,2004,PEC_EED,2113180.814,2.113180814
Eurostat,SE,2005,PEC_EED,2051248.162,2.051248162
Eurostat,SE,2006,PEC_EED,1997486.735,1.997486735
Eurostat,SE,2007,PEC_EED,1985015.119,1.985015119
Eurostat,SE,2008,PEC_EED,1978233.197,1.978233197
Eurostat,SE,2009,PEC_EED,1803044.314,1.803044314
Eurostat,SE,2010,PEC_EED,2024025.887,2.024025887
Eurostat,SE,2011,PEC_EED,1990350.983,1.990350983
Eurostat,SE,2012,PEC_EED,1986142.111,1.986142111
Eurostat,SE,2013,PEC_EED,1943542.376,1.943542376
Eurostat,SE,2014,PEC_EED,1923541.629,1.923541629
Eurostat,SE,2015,PEC_EED,1834683.554,1.834683554
Eurostat,SE,2016,PEC_EED,1898109.329,1.898109329
Eurostat,SE,2017,PEC_EED,1939745.008,1.939745008
Eurostat,SE,2018,PEC_EED,1977348.148,1.977348148
Eurostat,SE,2019,PEC_EED,1916461.38,1.91646138
Eurostat,SE,2020,PEC_EED,1728505.156,1.728505156
Eurostat,SE,2021,PEC_EED,1812985.313,1.812985313
Eurostat,SE,2022,PEC_EED,1781511.903,1.781511903
Eurostat,SE,2023,PEC_EED,1733650.358,1.733650358
Eurostat,SI,1990,PEC_EED,239677.277,0.239677277
Eurostat,SI,1991,PEC_EED,232156.735,0.232156735
Eurostat,SI,1992,PEC_EED,215333.175,0.215333175
Eurostat,SI,1993,PEC_EED,226873.645,0.226873645
Eurostat,SI,1994,PEC_EED,234360.448,0.234360448
Eurostat,SI,1995,PEC_EED,250102.556,0.250102556
Eurostat,SI,1996,PEC_EED,259418.391,0.259418391
Eurostat,SI,1997,PEC_EED,271245.634,0.271245634
Eurostat,SI,1998,PEC_EED,262144.444,0.262144444
Eurostat,SI,1999,PEC_EED,260446.529,0.260446529
Eurostat,SI,2000,PEC_EED,264623.185,0.264623185
Eurostat,SI,2001,PEC_EED,282221.566,0.282221566
Eurostat,SI,2002,PEC_EED,283509.832,0.283509832
Eurostat,SI,2003,PEC_EED,285926.419,0.285926419
Eurostat,SI,2004,PEC_EED,292596.654,0.292596654
Eurostat,SI,2005,PEC_EED,303534.697,0.303534697
Eurostat,SI,2006,PEC_EED,301061.395,0.301061395
Eurostat,SI,2007,PEC_EED,304921.049,0.304921049
Eurostat,SI,2008,PEC_EED,323456.404,0.323456404
Eurostat,SI,2009,PEC_EED,285709.388,0.285709388
Eurostat,SI,2010,PEC_EED,294474.917,0.294474917
Eurostat,SI,2011,PEC_EED,297361.69,0.29736169
Eurostat,SI,2012,PEC_EED,285670.76,0.28567076
Eurostat,SI,2013,PEC_EED,278453.455,0.278453455
Eurostat,SI,2014,PEC_EED,267633.822,0.267633822
Eurostat,SI,2015,PEC_EED,265952.44,0.26595244
Eurostat,SI,2016,PEC_EED,274574.893,0.274574893
Eurostat,SI,2017,PEC_EED,282326.126,0.282326126
Eurostat,SI,2018,PEC_EED,279173.444,0.279173444
Eurostat,SI,2019,PEC_EED,273942.654,0.273942654
Eurostat,SI,2020,PEC_EED,257557.817,0.257557817
Eurostat,SI,2021,PEC_EED,265634.151,0.265634151
Eurostat,SI,2022,PEC_EED,259958.252,0.259958252
Eurostat,SI,2023,PEC_EED,248009.261,0.248009261
Eurostat,SK,1990,PEC_EED,823155.481,0.823155481
Eurostat,SK,1991,PEC_EED,742745.099,0.742745099
Eurostat,SK,1992,PEC_EED,712051.699,0.712051699
Eurostat,SK,1993,PEC_EED,705357.285,0.705357285
Eurostat,SK,1994,PEC_EED,693400.79,0.69340079
Eurostat,SK,1995,PEC_EED,705346.388,0.705346388
Eurostat,SK,1996,PEC_EED,708884.795,0.708884795
Eurostat,SK,1997,PEC_EED,707054.968,0.707054968
Eurostat,SK,1998,PEC_EED,683335.98,0.68333598
Eurostat,SK,1999,PEC_EED,688287.841,0.688287841
Eurostat,SK,2000,PEC_EED,684573.169,0.684573169
Eurostat,SK,2001,PEC_EED,720309.034,0.720309034
Eurostat,SK,2002,PEC_EED,724944.392,0.724944392
Eurostat,SK,2003,PEC_EED,722440.724,0.722440724
Eurostat,SK,2004,PEC_EED,709011.93,0.70901193
Eurostat,SK,2005,PEC_EED,729099.274,0.729099274
Eurostat,SK,2006,PEC_EED,721935.749,0.721935749
Eurostat,SK,2007,PEC_EED,687799.415,0.687799415
Eurostat,SK,2008,PEC_EED,711152.463,0.711152463
